epoch,accuracy,loss,val_accuracy,val_loss
0,0.8710765838623047,0.3478039801120758,0.8464567065238953,0.3958800733089447
1,0.8759365677833557,0.331410676240921,0.8314960598945618,0.4356207847595215
2,0.8803240060806274,0.31877005100250244,0.855275571346283,0.4042573571205139
3,0.8802564740180969,0.3218717575073242,0.8458267450332642,0.42600515484809875
4,0.8798515200614929,0.32401514053344727,0.8661417365074158,0.3657853901386261
5,0.8843064308166504,0.32111912965774536,0.8429921269416809,0.43274563550949097
6,0.8854539394378662,0.30979710817337036,0.8626771569252014,0.38378119468688965
7,0.8951737880706787,0.29212576150894165,0.8622047305107117,0.4017217755317688
8,0.8931488394737244,0.29294469952583313,0.8537008166313171,0.41238832473754883
