epoch,accuracy,loss,val_accuracy,val_loss
0,0.8830914497375488,0.32307279109954834,0.8626771569252014,0.3775150775909424
1,0.8897063732147217,0.30814680457115173,0.8459842801094055,0.4127332866191864
2,0.8950387835502625,0.28589388728141785,0.869291365146637,0.36441949009895325
3,0.8954437971115112,0.2913881838321686,0.862834632396698,0.3730454444885254
4,0.8917313814163208,0.2986275255680084,0.8541732430458069,0.4050982594490051
5,0.8959162831306458,0.2881753742694855,0.8601574897766113,0.38897305727005005
6,0.8924738168716431,0.2987678647041321,0.8384252190589905,0.4591742753982544
