epoch,accuracy,loss,val_accuracy,val_loss
0,0.649881899356842,0.8460578322410583,0.6001574993133545,0.9320732355117798
1,0.7465406656265259,0.6397113800048828,0.6604724526405334,0.7815535664558411
2,0.7950050830841064,0.5306901931762695,0.7239370346069336,0.6653503179550171
3,0.8230847120285034,0.4616607129573822,0.8003149628639221,0.5285546779632568
4,0.8345595598220825,0.42116138339042664,0.7081889510154724,0.7616143226623535
5,0.8504893779754639,0.39364904165267944,0.6763779520988464,0.9000032544136047
6,0.8596692681312561,0.36726269125938416,0.7132283449172974,0.8210139274597168
7,0.863449215888977,0.35510390996932983,0.7711811065673828,0.6006016135215759
